ID_notice,Titre_propre,Titre_collection,Date de diffusion,Image,Personnalite,Evenement,Lieu,Illustration,Date de consultation,Lieu de consulation
5480432001073.0,[Naufrage de migrants : la réponse de la Commission européenne],TF1 20 heures,2015-04-20 00:00:00,200415_NaufrageDeMigrantsLaReponseDeLaCommissionEuropeenne_20h_TF1,Alexis Tsipras,Anti External immigration,Mediterranean Sea,"Frontex, Surveillance",25/05/21, Lyon
5480432001073.0,[Naufrage de migrants : la réponse de la Commission européenne],TF1 20 heures,2015-04-20 00:00:00,200415_NaufrageDeMigrantsLaReponseDeLaCommissionEuropeenne_20h_TF1_2,Matteo Renzi,Anti External immigration,Rome,Italian Parliament,25/05/21, Lyon
5514649001005.0,Off. Sicile - nouvelle arrivee de migrantsmigrants,TF1 13 heures,2015-06-18 00:00:00,180615_OffSicileNouvelleArriveeDeMigrantsmigrants_13h_TF1,Matteo Renzi,External immigration,Sicily,"Migrant, Coast guard, Arrival",25/05/21, Lyon
5526397001012.0,[Portrait d'Alexis Tsipras],TF1 20 heures,2015-07-05 00:00:00,050715_PortraitDAlexisTsipras_20h_TF1,Alexis Tsipras,European debt crisis,Brussels,European Council,25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1,Alexis Tsipras,European debt crisis,Europe,Euro,25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_2,Alexis Tsipras,European debt crisis,Europe,Euro,25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_3,Alexis Tsipras,European debt crisis,Europe,"Euro, Payment",25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_4,Alexis Tsipras,Stability and Growth Pact,Europe,"Euro, Payment",25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_5,Alexis Tsipras,Stability and Growth Pact,Europe,"Bank card, Payment",25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_6,Alexis Tsipras,Changeover to the euro,Europe,"Euro, Production",25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_7,Alexis Tsipras,Enlargement of the eurozone,France,Cash withdrawal,25/05/21, Lyon
5528180001006.0,Point sur les pays d'europe qui sont ou non dans la zone euro,TF1 20 heures,2015-07-07 00:00:00,070715_PointSurLesPaysDEuropeQuiSontOuNonDansLaZoneEuro_20h_TF1_8,Alexis Tsipras,Eurozone,Europe,"Euro, Production",25/05/21, Lyon
5531445001002.0,[Crise grecque : accord après une nuit de négociation à Bruxelles],TF1 20 heures,2015-07-13 00:00:00,130715_CriseGrecqueAccordApresUneNuitDeNegociationABruxelles_20h_TF1,Alexis Tsipras,European debt crisis,Europe,"Euro, Production",25/05/21, Lyon
5531445001002.0,[Crise grecque : accord après une nuit de négociation à Bruxelles],TF1 20 heures,2015-07-13 00:00:00,130715_CriseGrecqueAccordApresUneNuitDeNegociationABruxelles_20h_TF1_2,Alexis Tsipras,European debt crisis,Brussels,European Council,25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1,Alexis Tsipras,Anti External immigration,Mediterranean Sea,Frontex,25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1_2,Alexis Tsipras,Anti External immigration,Mediterranean Sea,"Frontex, Surveillance",25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1_3,Alexis Tsipras,Anti External immigration,Mediterranean Sea,"Frontex, Surveillance",25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1_4,Alexis Tsipras,External immigration,Mediterranean Sea,Migrant,25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1_5,Alexis Tsipras,External immigration,Mediterranean Sea,"Migrant, Coast guard, Arrival",25/05/21, Lyon
5545044001044.0,[Naufrage de migrants : quels moyens pour stopper les trafics ?],TF1 20 heures,2015-08-05 00:00:00,050815_NaufrageDeMigrantsQuelsMoyensPourStopperLesTrafics_20h_TF1_6,Alexis Tsipras,Anti External immigration,Mediterranean Sea,"Frontex, Surveillance",25/05/21, Lyon
5562530001002.0,Aylan l'histoire d'une famille de réfugiés,TF1 20 heures,2015-09-03 00:00:00,030915_AylanLHistoireDUneFamilleDeRefugies_20h_TF1,Alan Kurdi,External immigration,Bodrum,Corpse,26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1,Alan Kurdi,Schengen Agreement,Schengen,Signature,26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_2,"Francois Mitterrand, Helmut Kohl",Commemoration World War I,Verdun,Hand in hand,26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_3,"Francois Mitterrand, Helmut Kohl",Schengen Agreement,"Ferney Voltaire, Geneva",Internal border,26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_4,"Francois Mitterrand, Helmut Kohl",Schengen Agreement,Paris,"Border control, Airport",26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_5,"Francois Mitterrand, Helmut Kohl",Anti External immigration,"Menton, Ventimiglia","Border police, Border control, Internal border",26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_6,"Francois Mitterrand, Helmut Kohl",Anti External immigration,Europe,"Migrant, External border",26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_7,"Francois Mitterrand, Helmut Kohl",Anti External immigration,"Menton, Ventimiglia","Border police, Border control, Internal border",26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_8,"Francois Mitterrand, Helmut Kohl",Schengen Agreement,Cannes,G20,26/05/21, Lyon
5569174001073.0,[Schengen : un espace de libre circulation],TF1 20 heures,2015-09-14 00:00:00,140915_SchengenUnEspaceDeLibreCirculation_20h_TF1_9,"Francois Mitterrand, Helmut Kohl",Anti External immigration,Europe,"Migrant, External border",26/05/21, Lyon
5584412001078.0,[Vie politique : déclaration Angela Merkel et François Hollande],TF1 20 heures,2015-10-07 00:00:00,071015_ViePolitiqueDeclarationAngelaMerkelEtFrancoisHollande_20h_TF1,"Francois Mitterrand, Helmut Kohl",Enlargement of the European Union,Strasbourg,European Parliament,26/05/21, Lyon
5621517001004.0,Lutte antiterrorisme. Deblocage du fichier pnr,TF1 13 heures,2015-12-05 00:00:00,051215_LutteAntiterrorismeDeblocageDuFichierPnr_13h_TF1,"Francois Mitterrand, Helmut Kohl",Counterterrorism,Paris,Passenger name record,26/05/21, Lyon
5621517001004.0,Lutte antiterrorisme. Deblocage du fichier pnr,TF1 13 heures,2015-12-05 00:00:00,051215_LutteAntiterrorismeDeblocageDuFichierPnr_13h_TF1_2,"Francois Mitterrand, Helmut Kohl",Counterterrorism,Paris,"Border control, Airport",26/05/21, Lyon
5621517001004.0,Lutte antiterrorisme. Deblocage du fichier pnr,TF1 13 heures,2015-12-05 00:00:00,051215_LutteAntiterrorismeDeblocageDuFichierPnr_13h_TF1_3,"Francois Mitterrand, Helmut Kohl",Counterterrorism,Paris,"Police, Patrol, Airport",26/05/21, Lyon
5621517001004.0,Lutte antiterrorisme. Deblocage du fichier pnr,TF1 13 heures,2015-12-05 00:00:00,051215_LutteAntiterrorismeDeblocageDuFichierPnr_13h_TF1_4,"Francois Mitterrand, Helmut Kohl",Counterterrorism,Europe,Passenger name record,26/05/21, Lyon
5675904001004.0,Off. Bruxelles. Preparation du sommet europeen sur le brexit (archives),TF1 13 heures,2016-02-18 00:00:00,180216_OffBruxellesPreparationDuSommetEuropeenSurLeBrexitArchives_13h_TF1,"Francois Mitterrand, Helmut Kohl",Brexit,Brussels,European Council,26/05/21, Lyon
5675904001004.0,Off. Bruxelles. Preparation du sommet europeen sur le brexit (archives),TF1 13 heures,2016-02-18 00:00:00,180216_OffBruxellesPreparationDuSommetEuropeenSurLeBrexitArchives_13h_TF1_2,"Martin Schulz, Jean Claude Juncker",Brexit,Brussels,European Commission,26/05/21, Lyon
5675919001031.0,[Vers la sortie du Royaume Uni de l'Union Européenne ?],TF1 20 heures,2016-02-18 00:00:00,180216_VersLaSortieDuRoyaumeUniDeLUnionEuropeenne_20h_TF1,"Martin Schulz, Jean Claude Juncker",Brexit,Brussels,"Flag of Europe, Union Jack",26/05/21, Lyon
5675919001031.0,[Vers la sortie du Royaume Uni de l'Union Européenne ?],TF1 20 heures,2016-02-18 00:00:00,180216_VersLaSortieDuRoyaumeUniDeLUnionEuropeenne_20h_TF1_2,"David Cameron, Jean Claude Juncker",Brexit,Brussels,European Commission,26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1,"David Cameron, Jean Claude Juncker",Anti External immigration,"Idomeni, North Macedonia","External border, Migrant",26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_2,"David Cameron, Jean Claude Juncker",Anti External immigration,Europe,External border,26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_3,"David Cameron, Jean Claude Juncker",Anti External immigration,"Bulgaria, Turkey",External border,26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_4,"David Cameron, Jean Claude Juncker",Anti External immigration,"Hungary, Serbia","External border, Migrant",26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_5,"David Cameron, Jean Claude Juncker",Anti External immigration,Calais,Internal border,26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_6,"David Cameron, Jean Claude Juncker",External immigration,Mediterranean Sea,Migrant,26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_7,"David Cameron, Jean Claude Juncker",Anti External immigration,Germany,"Border police, Border control, Internal border",26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_8,"David Cameron, Jean Claude Juncker",Anti External immigration,"De Panne, France","Border police, Border control, Internal border",26/05/21, Lyon
5686300001010.0,[Durcissement de la crise migratoire en Europe],TF1 20 heures,2016-03-04 00:00:00,040316_DurcissementDeLaCriseMigratoireEnEurope_20h_TF1_9,"David Cameron, Jean Claude Juncker",External immigration,Europe,"Migrant, Coast guard, Arrival",26/05/21, Lyon
5704707001043.0,"[Lutte contre le terrorisme : débat autour du PNR, fichier des voyageurs]",TF1 20 heures,2016-03-24 00:00:00,240316_LutteContreLeTerrorismeDebatAutourDuPNRFichierDesVoyageurs_20h_TF1,"David Cameron, Jean Claude Juncker",Counterterrorism,Paris,Passenger name record,26/05/21, Lyon
5704707001043.0,"[Lutte contre le terrorisme : débat autour du PNR, fichier des voyageurs]",TF1 20 heures,2016-03-24 00:00:00,240316_LutteContreLeTerrorismeDebatAutourDuPNRFichierDesVoyageurs_20h_TF1_2,"David Cameron, Jean Claude Juncker",Counterterrorism,Strasbourg,European Parliament,26/05/21, Lyon
5766514001006.0,[L'affaire Reda Kriket : la mauvaise collaboration des polices européennes],TF1 20 heures,2016-06-19 00:00:00,190616_LAffaireRedaKriketLaMauvaiseCollaborationDesPolicesEuropeennes_20h_TF1,"David Cameron, Jean Claude Juncker",Prum Convention,Europe,Digital fingerprint,27/05/21, Lyon
5766514001006.0,[L'affaire Reda Kriket : la mauvaise collaboration des polices européennes],TF1 20 heures,2016-06-19 00:00:00,190616_LAffaireRedaKriketLaMauvaiseCollaborationDesPolicesEuropeennes_20h_TF1_2,"David Cameron, Jean Claude Juncker",Counterterrorism,Europe,Digital fingerprint,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1,"Nicolas Sarkozy, David Cameron",United Kingdom European Union relations,Brussels,European Council,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_2,Charles de Gaulle,Enlargement of the European Union,Paris,"Elysee Palace, BW",27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_3,Charles de Gaulle,Enlargement of the European Union,Brussels,Signature,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_4,Charles de Gaulle,United Kingdom European Union relations,London,"Referendum, Demonstration, Euro",27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_5,Margaret Thatcher,United Kingdom European Union relations,London,Parliament of the United Kingdom,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_6,"Tony Blair, Jacques Chirac",UK rebate,Brussels,European Council,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_7,Jacques Chirac,UK rebate,Brussels,Discourse,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_8,Jacques Chirac,Channel Tunnel construction,English Channel,Celebration,27/05/21, Lyon
5768368001023.0,[Historique des relations entre l'Europe et le Royaume Uni],TF1 20 heures,2016-06-22 00:00:00,220616_HistoriqueDesRelationsEntreLEuropeEtLeRoyaumeUni_20h_TF1_9,Jacques Chirac,Brexit,Brussels,Union Jack lowering,27/05/21, Lyon
5769435001018.0,Union europeenne. Poids et contraintes de bruxelles,TF1 13 heures,2016-06-24 00:00:00,240616_UnionEuropeennePoidsEtContraintesDeBruxelles_13h_TF1,Jacques Chirac,European Standard,France,"Control, Merchandise",28/05/21, Lyon
5769435001018.0,Union europeenne. Poids et contraintes de bruxelles,TF1 13 heures,2016-06-24 00:00:00,240616_UnionEuropeennePoidsEtContraintesDeBruxelles_13h_TF1_2,Jacques Chirac,European Standard,Brussels,Flag of Europe,28/05/21, Lyon
5769435001018.0,Union europeenne. Poids et contraintes de bruxelles,TF1 13 heures,2016-06-24 00:00:00,240616_UnionEuropeennePoidsEtContraintesDeBruxelles_13h_TF1_3,Jacques Chirac,European Standard,France,"European Standard, Merchandise, Public space",28/05/21, Lyon
5769435001018.0,Union europeenne. Poids et contraintes de bruxelles,TF1 13 heures,2016-06-24 00:00:00,240616_UnionEuropeennePoidsEtContraintesDeBruxelles_13h_TF1_4,Jacques Chirac,European Standard,France,"Merchandise, Control",28/05/21, Lyon
5770037001009.0,Polemique : les partisans du Brexit ont-ils menti?,TF1 20 heures,2016-06-25 00:00:00,250616_PolemiqueLesPartisansDuBrexitOntIlsMenti_20h_TF1,"Nigel Farage, Boris Johnson",Brexit,London,Campaign,28/05/21, Lyon
5770037001009.0,Polemique : les partisans du Brexit ont-ils menti?,TF1 20 heures,2016-06-25 00:00:00,250616_PolemiqueLesPartisansDuBrexitOntIlsMenti_20h_TF1_2,Nigel Farage,Brexit,London,Campaign,28/05/21, Lyon
5770037001009.0,Polemique : les partisans du Brexit ont-ils menti?,TF1 20 heures,2016-06-25 00:00:00,250616_PolemiqueLesPartisansDuBrexitOntIlsMenti_20h_TF1_3,Boris Johnson,Brexit,London,Campaign,28/05/21, Lyon
5770037001009.0,Polemique : les partisans du Brexit ont-ils menti?,TF1 20 heures,2016-06-25 00:00:00,250616_PolemiqueLesPartisansDuBrexitOntIlsMenti_20h_TF1_4,Nigel Farage,Brexit,London,Campaign,28/05/21, Lyon
5770037001009.0,Polemique : les partisans du Brexit ont-ils menti?,TF1 20 heures,2016-06-25 00:00:00,250616_PolemiqueLesPartisansDuBrexitOntIlsMenti_20h_TF1_5,Nigel Farage,Brexit,London,Campaign,28/05/21, Lyon
5770028001003.0,Bruxelles. Brexit : pressions europeennes,TF1 13 heures,2016-06-25 00:00:00,250616_BruxellesBrexitPressionsEuropeennes_13h_TF1,Nigel Farage,Brexit,Brussels,Union Jack lowering,28/05/21, Lyon
5770028001003.0,Bruxelles. Brexit : pressions europeennes,TF1 13 heures,2016-06-25 00:00:00,250616_BruxellesBrexitPressionsEuropeennes_13h_TF1_2,Nigel Farage,Brexit,Brussels,European Commission,28/05/21, Lyon
5770028001003.0,Bruxelles. Brexit : pressions europeennes,TF1 13 heures,2016-06-25 00:00:00,250616_BruxellesBrexitPressionsEuropeennes_13h_TF1_3,Nigel Farage,Brexit,Strasbourg,"European Parliament, Flag of Europe, European Union countries flag",28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1,Nigel Farage,"Euroscepticism, Pro Europeanism",Brussels,European Commission,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_2,Nigel Farage,Enlargement of the European Union,Strasbourg,European Parliament,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_3,"Marine Le Pen, Geert Wilders",Euroscepticism,Strasbourg,Press conference,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_4,Pierre Moscovici,Pro Europeanism,Paris,Interview,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_5,Angela Merkel,Brexit,Berlin,Bundestag,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_6,Angela Merkel,Brexit,Brussels,Flag of Europe,28/05/21, Lyon
5770660001017.0,Après le Brexit : quelle Europe demain?,TF1 20 heures,2016-06-26 00:00:00,260616_ApresLeBrexitQuelleEuropeDemain_20h_TF1_7,Angela Merkel,Brexit,Brussels,European Commission,28/05/21, Lyon
5807634001010.0,[Rentrée scolaire : la fin des classes européennes],TF1 20 heures,2016-08-28 00:00:00,280816_RentreeScolaireLaFinDesClassesEuropeennes_20h_TF1,"Francois Mitterrand, Helmut Kohl, Jack Lang",European or Oriental language section,La Rochelle,Opening ceremony,28/05/21, Lyon
5807634001010.0,[Rentrée scolaire : la fin des classes européennes],TF1 20 heures,2016-08-28 00:00:00,280816_RentreeScolaireLaFinDesClassesEuropeennes_20h_TF1_2,"Francois Mitterrand, Helmut Kohl, Jack Lang",European or Oriental language section,France,"School, Flag of France, Flag of Europe",28/05/21, Lyon
5871940001002.0,Notre dame des landes - report de l'evacuation de la zad par bernard cazeneuve,TF1 13 heures,2016-12-10 00:00:00,101216_NotreDameDesLandesReportDeLEvacuationDeLaZadParBernardCazeneuve_13h_TF1,"Francois Mitterrand, Helmut Kohl, Jack Lang",ZAD de Notre Dame des Landes,Brussels,European Commission,28/05/21, Lyon
5871940001002.0,Notre dame des landes - report de l'evacuation de la zad par bernard cazeneuve,TF1 13 heures,2016-12-10 00:00:00,101216_NotreDameDesLandesReportDeLEvacuationDeLaZadParBernardCazeneuve_13h_TF1_2,"Francois Mitterrand, Helmut Kohl, Jack Lang",ZAD de Notre Dame des Landes,Strasbourg,European Parliament,28/05/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1,"Francois Mitterrand, Helmut Kohl, Jack Lang",Changeover to the euro,Paris,"Euro, Payment",02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_2,"Francois Mitterrand, Helmut Kohl, Jack Lang",Changeover to the euro,Paris,Euro,02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_3,"Francois Mitterrand, Helmut Kohl, Jack Lang",Changeover to the euro,Paris,"Shop, Payment",02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_4,"Francois Mitterrand, Helmut Kohl, Jack Lang",Changeover to the euro,Paris,"Supermarket, Payment, Euro",02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_5,"Francois Mitterrand, Helmut Kohl, Jack Lang",Anniversary Changeover to the euro,Paris,Shop,02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_6,"Francois Mitterrand, Helmut Kohl, Jack Lang",Anniversary Changeover to the euro,Paris,Merchandise,02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_7,"Francois Mitterrand, Helmut Kohl, Jack Lang",Anniversary Changeover to the euro,Paris,Merchandise,02/06/21, Lyon
5889934001010.0,L'euro fete ses 15 ans,TF1 13 heures,2017-01-02 00:00:00,020117_LEuroFeteSes15Ans_13h_TF1_8,"Francois Mitterrand, Helmut Kohl, Jack Lang",Anniversary Changeover to the euro,Paris,Cityscape,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1,Marine Le Pen,Parliamentary assistants affair,Strasbourg,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_2,Marine Le Pen,Parliamentary assistants affair,Brussels,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_3,Marine Le Pen,Parliamentary assistants affair,Brussels,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_4,Marine Le Pen,Parliamentary assistants affair,Brussels,"European Union countries flag, Euro",02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_5,Marine Le Pen,Parliamentary assistants affair,Brussels,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_6,"Jean Marie Le Pen, Bruno Gollnisch",Parliamentary assistants affair,Strasbourg,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_7,Marine Le Pen,Parliamentary assistants affair,Strasbourg,European Parliament,02/06/21, Lyon
5906229001009.0,[Politique : Marine Le Pen s'oppose au Parlement européen],TF1 20 heures,2017-01-31 00:00:00,310117_PolitiqueMarineLePenSOpposeAuParlementEuropeen_20h_TF1_8,Marine Le Pen,Parliamentary assistants affair,Brussels,European Parliament,02/06/21, Lyon
